line_follow_transfer: camera=320x240, timestep=32ms, log=D:\用户\Lenovo\桌面\Robocup\generated\manual_webots_logs_live\controller_20260419_220349.log
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=187 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=195 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=203 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=211 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=219 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=227 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=235 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=243 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=251 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=259 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=267 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=275 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.214cm ang=55.29deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=283 L=4.111 R=4.516 expx=-16.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=-29.77 ex=12.287cm ang=-12.79deg z=55.47cm tg=1.000 mode=1 conf=0.000 lost=3 L=3.547 R=2.451 expx=66.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=12.287cm ang=-12.79deg z=55.47cm tg=1.000 mode=1 conf=0.000 lost=11 L=4.111 R=4.516 expx=66.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=-27.82 ex=7.489cm ang=75.24deg z=55.47cm tg=0.000 mode=1 conf=0.096 lost=0 L=3.920 R=2.897 expx=40.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=-0.61 ex=-1.916cm ang=79.98deg z=57.74cm tg=0.000 mode=1 conf=0.112 lost=0 L=5.491 R=5.469 expx=-10.00 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=2.65 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=6 L=4.850 R=4.947 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=14 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=22 L=4.155 R=4.560 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.33 sym=18.9 lock=0 cq=0.07
th=120 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=30 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=38 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=46 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=115 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=54 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=62 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=119 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=70 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=115 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=78 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=115 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=86 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=115 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=94 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=115 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=102 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=115 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=110 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=115 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=118 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=115 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=126 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=115 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=134 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=115 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=142 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=115 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=150 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=115 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=158 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=115 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=166 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=28 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=174 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
